user,trace_no,time_slot,time_instant,poi_index,category,loglikeli
41,8,5,0,267,-,-10.556716
41,8,6,0,195,-,-13.363988
41,8,7,0,195,-,-13.680586
41,8,8,0,195,-,-14.015873
41,8,9,0,195,-,-14.366776
41,8,10,0,195,-,-14.713152
41,8,11,0,212,-,-18.562094
41,8,12,0,212,-,-19.182442
41,8,13,0,251,-,-23.840394
41,8,14,0,269,-,-27.867395
41,8,15,0,195,-,-30.754153
41,8,16,0,195,-,-31.114828
41,8,17,0,310,-,-35.987857
41,8,18,0,250,-,-41.047343
41,8,19,0,250,-,-41.538763
41,8,20,0,250,-,-42.022612
41,8,21,0,250,-,-42.507343
41,8,22,0,250,-,-42.998893
41,8,23,0,250,-,-43.490001
41,8,24,0,250,-,-43.984119
41,8,25,0,276,-,-51.997880
41,8,26,0,276,-,-52.430658
41,8,27,0,276,-,-52.876230
41,8,28,0,276,-,-53.309725
41,8,29,0,276,-,-53.711394
41,9,0,0,32,-,-4.479958
41,9,1,0,32,-,-4.682759
41,9,2,0,32,-,-4.883358
41,9,3,0,32,-,-5.090989
41,9,4,0,32,-,-5.290167
41,9,5,0,32,-,-5.492286
41,9,6,0,137,-,-9.925834
41,9,7,0,137,-,-10.156549
41,9,8,0,137,-,-10.383293
41,9,9,0,137,-,-10.616561
41,9,10,0,137,-,-10.860859
41,9,11,0,157,-,-15.578190
41,9,12,0,157,-,-15.959084
41,9,13,0,33,-,-20.109686
41,9,14,0,33,-,-20.526745
41,9,15,0,33,-,-20.948465
41,9,16,0,93,-,-27.247325
41,9,17,0,133,-,-29.488186
41,9,18,0,71,-,-32.815486
41,9,19,0,71,-,-33.583425
41,9,20,0,71,-,-34.404570
41,9,21,0,133,-,-37.079989
41,9,22,0,44,-,-42.785560
41,9,23,0,44,-,-42.844394
41,9,24,0,44,-,-42.907038
41,9,25,0,44,-,-42.957216
41,9,26,0,44,-,-43.002283
41,9,27,0,44,-,-43.049351
41,9,28,0,44,-,-43.111092
41,9,29,0,44,-,-43.150630
42,0,0,0,198,-,-7.798657
42,0,1,0,198,-,-7.892029
42,0,2,0,198,-,-7.992974
42,0,3,0,93,-,-13.250101
42,0,4,0,93,-,-14.349331
42,0,5,0,96,-,-17.617301
42,0,6,0,133,-,-21.993931
42,0,7,0,167,-,-26.912145
42,0,8,0,167,-,-27.801165
42,0,9,0,165,-,-31.202716
42,0,10,0,165,-,-32.132822
42,0,11,0,146,-,-35.969720
42,0,12,0,146,-,-37.352886
42,0,13,0,146,-,-38.719414
42,0,14,0,192,-,-41.889544
42,0,15,0,207,-,-45.684960
42,0,16,0,169,-,-49.086827
42,0,17,0,192,-,-52.574650
42,0,18,0,146,-,-56.310960
42,0,19,0,165,-,-59.643208
42,0,20,0,165,-,-60.560143
42,0,21,0,165,-,-61.498932
42,0,22,0,165,-,-62.436510
42,0,23,0,146,-,-66.238494
42,0,24,0,146,-,-67.582502
42,0,25,0,169,-,-70.765478
42,0,26,0,189,-,-76.084660
42,0,27,0,189,-,-77.272543
42,0,28,0,210,-,-81.468164
42,0,29,0,210,-,-82.191735
42,1,0,0,195,-,-3.048904
42,1,1,0,170,-,-8.651457
42,1,2,0,170,-,-9.622697
42,1,3,0,207,-,-13.456509
42,1,4,0,192,-,-16.725483
42,1,5,0,195,-,-20.728645
42,1,6,0,288,-,-24.926108
42,1,7,0,195,-,-27.491023
42,1,8,0,195,-,-28.019510
42,1,9,0,195,-,-28.519591
42,1,10,0,195,-,-29.039818
42,1,11,0,195,-,-29.576696
42,1,12,0,190,-,-35.390021
42,1,13,0,190,-,-36.400878
42,1,14,0,195,-,-39.975307
42,1,15,0,267,-,-44.139251
42,1,16,0,267,-,-45.018230
42,1,17,0,310,-,-49.063662
42,1,18,0,310,-,-49.954567
42,1,19,0,269,-,-53.120801
42,1,20,0,269,-,-53.986375
42,1,21,0,269,-,-54.840975
42,1,22,0,269,-,-55.685620
42,1,23,0,327,-,-62.457532
42,1,24,0,327,-,-63.039560
42,1,25,0,327,-,-63.682863
42,1,26,0,327,-,-64.379970
42,1,27,0,204,-,-70.681983
42,1,28,0,224,-,-74.046167
42,1,29,0,224,-,-74.457826
42,2,0,0,285,-,-5.244130
42,2,1,0,285,-,-5.620396
42,2,2,0,325,-,-9.184233
42,2,3,0,325,-,-9.640607
42,2,4,0,325,-,-10.072466
42,2,5,0,285,-,-13.565437
42,2,6,0,325,-,-17.280947
42,2,7,0,325,-,-17.719283
42,2,8,0,123,-,-20.899483
42,2,9,0,123,-,-21.585798
42,2,10,0,123,-,-22.276932
42,2,11,0,224,-,-25.292065
42,2,12,0,225,-,-28.838246
42,2,13,0,225,-,-29.414849
42,2,14,0,285,-,-32.789023
42,2,15,0,285,-,-33.169840
42,2,16,0,285,-,-33.595516
42,2,17,0,285,-,-34.000870
42,2,18,0,285,-,-34.376816
42,2,19,0,285,-,-34.731503
42,2,20,0,285,-,-35.120808
42,2,21,0,285,-,-35.498736
42,2,22,0,285,-,-35.876487
42,2,23,0,123,-,-39.252214
42,2,24,0,250,-,-45.920860
42,2,25,0,289,-,-49.246125
42,2,26,0,213,-,-54.472460
42,2,27,0,213,-,-55.069940
42,2,28,0,213,-,-55.665663
42,2,29,0,213,-,-56.258646
42,3,0,0,212,-,-3.909788
42,3,1,0,212,-,-4.729883
42,3,2,0,231,-,-7.844837
42,3,3,0,307,-,-12.888521
42,3,4,0,307,-,-13.936444
42,3,5,0,231,-,-16.746139
42,3,6,0,307,-,-22.011048
42,3,7,0,196,-,-25.562437
42,3,8,0,231,-,-29.090133
42,3,9,0,231,-,-29.905716
42,3,10,0,247,-,-36.030230
42,3,11,0,229,-,-41.148880
42,3,12,0,192,-,-44.526030
42,3,13,0,192,-,-45.586655
42,3,14,0,192,-,-46.605608
42,3,15,0,193,-,-50.751413
42,3,16,0,193,-,-51.285751
42,3,17,0,194,-,-55.775371
42,3,18,0,231,-,-60.432149
42,3,19,0,231,-,-61.275809
42,3,20,0,210,-,-64.512611
42,3,21,0,211,-,-68.814021
42,3,22,0,150,-,-73.491338
42,3,23,0,150,-,-75.016985
42,3,24,0,150,-,-76.527987
42,3,25,0,167,-,-79.829200
42,3,26,0,226,-,-85.571446
42,3,27,0,226,-,-86.300317
42,3,28,0,226,-,-87.034126
42,3,29,0,226,-,-87.752254
42,4,0,0,210,-,-3.702722
42,4,1,0,210,-,-4.524668
42,4,2,0,210,-,-5.344674
42,4,3,0,250,-,-9.468695
42,4,4,0,212,-,-12.695338
42,4,5,0,212,-,-13.481605
42,4,6,0,212,-,-14.262064
42,4,7,0,288,-,-18.238043
42,4,8,0,288,-,-18.887040
42,4,9,0,195,-,-21.451954
42,4,10,0,195,-,-21.972182
42,4,11,0,195,-,-22.509060
42,4,12,0,195,-,-23.023875
42,4,13,0,195,-,-23.544707
42,4,14,0,195,-,-24.069173
42,4,15,0,195,-,-24.606030
42,4,16,0,177,-,-30.336907
42,4,17,0,177,-,-30.461555
42,4,18,0,177,-,-30.592920
42,4,19,0,177,-,-30.739281
42,4,20,0,177,-,-30.868917
42,4,21,0,177,-,-31.001651
42,4,22,0,177,-,-31.129945
42,4,23,0,164,-,-39.022125
42,4,24,0,123,-,-43.481490
42,4,25,0,123,-,-44.125276
42,4,26,0,123,-,-44.773089
42,4,27,0,123,-,-45.527211
42,4,28,0,123,-,-46.146725
42,4,29,0,123,-,-46.765033
42,5,0,0,250,-,-4.554551
42,5,1,0,250,-,-5.304398
42,5,2,0,250,-,-6.063001
42,5,3,0,174,-,-12.049325
42,5,4,0,174,-,-12.618034
42,5,5,0,174,-,-13.324916
42,5,6,0,174,-,-14.012772
42,5,7,0,134,-,-19.095498
42,5,8,0,134,-,-19.381598
42,5,9,0,134,-,-19.671529
42,5,10,0,134,-,-19.960412
42,5,11,0,134,-,-20.242594
42,5,12,0,134,-,-20.519517
42,5,13,0,217,-,-26.304467
42,5,14,0,217,-,-26.826514
42,5,15,0,217,-,-27.308295
42,5,16,0,217,-,-27.812041
42,5,17,0,153,-,-31.108156
42,5,18,0,153,-,-31.480714
42,5,19,0,153,-,-31.832995
42,5,20,0,153,-,-32.207151
42,5,21,0,153,-,-32.570695
42,5,22,0,153,-,-32.934211
42,5,23,0,153,-,-33.300339
42,5,24,0,153,-,-33.667700
42,5,25,0,191,-,-39.608448
42,5,26,0,227,-,-43.493713
42,5,27,0,227,-,-44.998742
42,5,28,0,145,-,-48.859515
42,5,29,0,145,-,-49.586807
42,6,0,0,244,-,-5.969784
42,6,1,0,244,-,-6.207028
42,6,2,0,244,-,-6.442223
42,6,3,0,244,-,-6.672725
42,6,4,0,244,-,-6.901259
42,6,5,0,244,-,-7.125722
42,6,6,0,244,-,-7.330506
42,6,7,0,325,-,-11.577556
42,6,8,0,325,-,-12.017808
42,6,9,0,325,-,-12.452867
42,6,10,0,183,-,-15.980462
42,6,11,0,164,-,-19.154141
42,6,12,0,192,-,-22.902281
42,6,13,0,192,-,-23.962906
42,6,14,0,192,-,-24.981859
42,6,15,0,189,-,-30.190960
42,6,16,0,187,-,-33.825804
42,6,17,0,170,-,-37.078158
42,6,18,0,170,-,-38.056275
42,6,19,0,228,-,-42.572775
42,6,20,0,228,-,-43.879689
42,6,21,0,169,-,-47.225089
42,6,22,0,169,-,-48.177265
42,6,23,0,208,-,-53.138929
42,6,24,0,146,-,-57.232685
42,6,25,0,146,-,-58.570387
42,6,26,0,227,-,-62.128761
42,6,27,0,148,-,-65.338026
42,6,28,0,150,-,-69.415661
42,6,29,0,150,-,-70.936130
42,7,0,0,145,-,-4.384143
42,7,1,0,150,-,-8.678807
42,7,2,0,168,-,-12.083687
42,7,3,0,169,-,-15.421184
42,7,4,0,187,-,-19.268909
42,7,5,0,187,-,-20.718068
42,7,6,0,167,-,-23.966094
42,7,7,0,167,-,-24.829643
42,7,8,0,191,-,-28.655087
42,7,9,0,145,-,-32.944140
42,7,10,0,193,-,-37.156738
42,7,11,0,193,-,-37.706471
42,7,12,0,193,-,-38.204933
42,7,13,0,193,-,-38.710081
42,7,14,0,193,-,-39.224849
42,7,15,0,193,-,-39.746054
42,7,16,0,193,-,-40.280392
42,7,17,0,187,-,-44.585776
42,7,18,0,191,-,-48.105376
42,7,19,0,187,-,-51.844648
42,7,20,0,187,-,-53.290971
42,7,21,0,170,-,-56.543325
42,7,22,0,170,-,-57.520402
42,7,23,0,146,-,-61.295370
42,7,24,0,193,-,-65.190545
42,7,25,0,155,-,-70.429348
42,7,26,0,155,-,-70.835795
42,7,27,0,155,-,-71.189151
42,7,28,0,155,-,-71.571894
42,7,29,0,155,-,-71.936142
42,8,0,0,166,-,-3.834705
42,8,1,0,146,-,-7.600356
42,8,2,0,191,-,-11.123686
42,8,3,0,164,-,-15.229025
42,8,4,0,169,-,-18.909341
42,8,5,0,229,-,-23.735875
42,8,6,0,229,-,-24.735817
42,8,7,0,229,-,-25.722406
42,8,8,0,229,-,-26.721505
42,8,9,0,169,-,-30.263738
42,8,10,0,169,-,-31.210297
42,8,11,0,169,-,-32.157795
42,8,12,0,169,-,-33.106677
42,8,13,0,187,-,-36.941113
42,8,14,0,187,-,-38.364937
42,8,15,0,229,-,-42.734774
42,8,16,0,171,-,-46.723978
42,8,17,0,171,-,-47.704179
42,8,18,0,166,-,-51.189217
42,8,19,0,153,-,-58.004691
42,8,20,0,153,-,-58.378847
42,8,21,0,153,-,-58.742391
42,8,22,0,153,-,-59.105907
42,8,23,0,145,-,-65.322740
42,8,24,0,166,-,-69.165947
42,8,25,0,150,-,-73.451914
42,8,26,0,170,-,-76.751030
42,8,27,0,167,-,-80.101345
42,8,28,0,167,-,-81.002791
42,8,29,0,167,-,-81.868105
42,9,0,0,231,-,-4.064657
42,9,1,0,231,-,-4.973031
42,9,2,0,231,-,-5.869279
42,9,3,0,271,-,-12.470841
42,9,4,0,271,-,-13.071320
42,9,5,0,271,-,-13.666854
42,9,6,0,271,-,-14.289419
42,9,7,0,308,-,-19.613701
42,9,8,0,308,-,-20.519155
42,9,9,0,269,-,-23.686761
42,9,10,0,231,-,-26.681151
42,9,11,0,269,-,-29.923529
42,9,12,0,269,-,-30.760528
42,9,13,0,231,-,-33.772186
42,9,14,0,212,-,-36.700480
42,9,15,0,212,-,-37.516980
42,9,16,0,212,-,-38.301897
42,9,17,0,210,-,-41.628204
42,9,18,0,228,-,-47.173506
42,9,19,0,228,-,-48.463119
42,9,20,0,146,-,-52.020956
42,9,21,0,171,-,-55.659689
42,9,22,0,164,-,-59.713237
42,9,23,0,164,-,-60.496221
42,9,24,0,164,-,-61.277751
42,9,25,0,166,-,-65.101299
42,9,26,0,207,-,-68.942179
42,9,27,0,126,-,-72.341007
42,9,28,0,207,-,-75.703287
42,9,29,0,207,-,-76.842485
43,0,0,0,82,-,-7.682992
43,0,1,0,82,-,-7.930369
43,0,2,0,82,-,-8.213037
43,0,3,0,82,-,-8.501646
43,0,4,0,82,-,-8.782979
43,0,5,0,82,-,-9.054958
43,0,6,0,82,-,-9.325906
43,0,7,0,82,-,-9.595038
43,0,8,0,82,-,-9.871817
43,0,9,0,82,-,-10.181150
43,0,10,0,82,-,-10.469091
43,0,11,0,82,-,-10.752387
43,0,12,0,82,-,-11.053010
43,0,13,0,82,-,-11.336616
43,0,14,0,101,-,-16.111016
43,0,15,0,101,-,-16.287253
43,0,16,0,101,-,-16.460329
43,0,17,0,101,-,-16.635102
43,0,18,0,81,-,-20.741772
43,0,19,0,81,-,-21.001252
43,0,20,0,45,-,-27.368335
43,0,21,0,45,-,-27.756931
43,0,22,0,45,-,-28.145913
43,0,23,0,65,-,-32.809492
43,0,24,0,65,-,-33.253294
43,0,25,0,65,-,-33.685126
43,0,26,0,65,-,-34.114703
43,0,27,0,331,-,-37.957848
43,0,28,0,44,-,-41.459464
43,0,29,0,44,-,-42.032774
43,1,0,0,142,-,-3.606898
43,1,1,0,142,-,-3.885552
43,1,2,0,142,-,-4.150507
43,1,3,0,142,-,-4.398183
43,1,4,0,142,-,-4.663950
43,1,5,0,142,-,-4.940472
43,1,6,0,142,-,-5.233840
43,1,7,0,142,-,-5.511323
43,1,8,0,142,-,-5.800030
43,1,9,0,142,-,-6.076146
43,1,10,0,142,-,-6.344385
43,1,11,0,142,-,-6.627427
43,1,12,0,142,-,-6.901184
43,1,13,0,142,-,-7.178147
43,1,14,0,142,-,-7.449183
43,1,15,0,142,-,-7.707695
43,1,16,0,142,-,-7.971363
43,1,17,0,142,-,-8.240569
43,1,18,0,142,-,-8.510856
43,1,19,0,142,-,-8.791808
43,1,20,0,112,-,-12.035484
43,1,21,0,220,-,-15.644639
43,1,22,0,175,-,-18.626097
43,1,23,0,175,-,-18.944536
43,1,24,0,175,-,-19.251898
43,1,25,0,175,-,-19.561915
43,1,26,0,175,-,-19.876495
43,1,27,0,175,-,-20.188495
43,1,28,0,175,-,-20.504854
43,1,29,0,175,-,-20.814875
43,2,0,0,81,-,-4.404797
43,2,1,0,81,-,-4.639300
43,2,2,0,81,-,-4.889011
43,2,3,0,236,-,-7.698982
43,2,4,0,274,-,-11.138708
43,2,5,0,274,-,-11.624556
43,2,6,0,295,-,-14.320952
43,2,7,0,356,-,-17.955126
43,2,8,0,356,-,-18.255359
43,2,9,0,295,-,-21.978666
43,2,10,0,295,-,-22.435954
43,2,11,0,295,-,-22.930300
43,2,12,0,295,-,-23.398769
43,2,13,0,295,-,-23.876222
43,2,14,0,295,-,-24.348452
43,2,15,0,295,-,-24.836026
43,2,16,0,295,-,-25.292715
43,2,17,0,295,-,-25.754172
43,2,18,0,295,-,-26.215032
43,2,19,0,294,-,-31.051951
43,2,20,0,294,-,-31.692451
43,2,21,0,294,-,-32.314845
43,2,22,0,154,-,-37.428069
43,2,23,0,154,-,-38.708775
43,2,24,0,135,-,-42.056113
43,2,25,0,135,-,-42.660625
43,2,26,0,186,-,-47.311780
43,2,27,0,128,-,-49.951212
43,2,28,0,147,-,-52.165851
43,2,29,0,128,-,-55.021945
43,3,0,0,121,-,-3.504870
43,3,1,0,121,-,-3.575662
43,3,2,0,121,-,-3.639147
43,3,3,0,121,-,-3.700421
43,3,4,0,121,-,-3.762353
43,3,5,0,121,-,-3.832693
43,3,6,0,121,-,-3.905897
43,3,7,0,121,-,-3.974092
43,3,8,0,121,-,-4.044936
43,3,9,0,121,-,-4.112014
43,3,10,0,121,-,-4.175004
43,3,11,0,121,-,-4.244193
43,3,12,0,121,-,-4.308564
43,3,13,0,121,-,-4.374942
43,3,14,0,121,-,-4.439513
43,3,15,0,121,-,-4.503036
43,3,16,0,121,-,-4.564763
43,3,17,0,121,-,-4.628492
43,3,18,0,121,-,-4.692349
43,3,19,0,121,-,-4.762964
43,3,20,0,121,-,-4.836020
43,3,21,0,121,-,-4.896802
43,3,22,0,121,-,-4.959973
43,3,23,0,121,-,-5.024490
43,3,24,0,121,-,-5.093461
43,3,25,0,121,-,-5.159135
43,3,26,0,121,-,-5.222361
43,3,27,0,121,-,-5.285916
43,3,28,0,121,-,-5.353630
43,3,29,0,121,-,-5.415918
43,4,0,0,175,-,-3.085583
43,4,1,0,175,-,-3.399529
43,4,2,0,175,-,-3.714798
43,4,3,0,130,-,-7.568179
43,4,4,0,206,-,-10.899317
43,4,5,0,206,-,-11.422789
43,4,6,0,206,-,-11.947234
43,4,7,0,206,-,-12.454520
43,4,8,0,206,-,-12.987132
43,4,9,0,72,-,-15.624711
43,4,10,0,72,-,-16.097691
43,4,11,0,72,-,-16.568024
43,4,12,0,72,-,-17.061604
43,4,13,0,72,-,-17.543579
43,4,14,0,72,-,-18.018432
43,4,15,0,72,-,-18.498962
43,4,16,0,130,-,-21.566228
43,4,17,0,130,-,-22.242095
43,4,18,0,154,-,-25.728278
43,4,19,0,108,-,-31.566524
43,4,20,0,108,-,-32.145580
43,4,21,0,108,-,-32.704763
43,4,22,0,108,-,-33.267010
43,4,23,0,109,-,-36.777119
43,4,24,0,296,-,-40.341762
43,4,25,0,232,-,-43.842715
43,4,26,0,109,-,-46.495633
43,4,27,0,109,-,-46.778242
43,4,28,0,109,-,-47.068739
43,4,29,0,109,-,-47.365105
43,5,0,0,72,-,-3.266420
43,5,1,0,72,-,-3.743102
43,5,2,0,72,-,-4.220109
43,5,3,0,72,-,-4.692610
43,5,4,0,72,-,-5.171894
43,5,5,0,185,-,-11.662146
43,5,6,0,154,-,-13.995312
43,5,7,0,72,-,-16.803531
43,5,8,0,72,-,-17.284783
43,5,9,0,72,-,-17.769157
43,5,10,0,72,-,-18.242138
43,5,11,0,72,-,-18.712471
43,5,12,0,72,-,-19.206051
43,5,13,0,72,-,-19.688025
43,5,14,0,135,-,-22.917384
43,5,15,0,135,-,-23.548444
43,5,16,0,130,-,-27.033383
43,5,17,0,130,-,-27.709250
43,5,18,0,72,-,-30.375372
43,5,19,0,72,-,-30.848569
43,5,20,0,128,-,-35.312500
43,5,21,0,148,-,-38.391623
43,5,22,0,129,-,-42.387656
43,5,23,0,129,-,-43.088333
43,5,24,0,129,-,-43.784257
43,5,25,0,154,-,-48.070794
43,5,26,0,184,-,-51.844255
43,5,27,0,184,-,-52.163620
43,5,28,0,72,-,-55.311162
43,5,29,0,206,-,-58.622051
43,6,0,0,43,-,-3.766828
43,6,1,0,43,-,-4.259434
43,6,2,0,43,-,-4.754917
43,6,3,0,43,-,-5.248082
43,6,4,0,43,-,-5.742294
43,6,5,0,184,-,-9.443074
43,6,6,0,154,-,-14.025845
43,6,7,0,72,-,-16.834064
43,6,8,0,72,-,-17.315316
43,6,9,0,72,-,-17.799691
43,6,10,0,72,-,-18.272671
43,6,11,0,72,-,-18.743004
43,6,12,0,130,-,-21.780809
43,6,13,0,130,-,-22.464606
43,6,14,0,130,-,-23.138372
43,6,15,0,130,-,-23.817198
43,6,16,0,130,-,-24.502106
43,6,17,0,130,-,-25.177973
43,6,18,0,72,-,-27.844096
43,6,19,0,175,-,-31.210765
43,6,20,0,175,-,-31.519645
43,6,21,0,175,-,-31.829006
43,6,22,0,175,-,-32.132367
43,6,23,0,175,-,-32.450806
43,6,24,0,43,-,-36.510069
43,6,25,0,135,-,-39.825183
43,6,26,0,112,-,-43.155717
43,6,27,0,24,-,-46.534856
43,6,28,0,220,-,-50.778764
43,6,29,0,112,-,-52.968398
43,7,0,0,233,-,-4.911711
43,7,1,0,233,-,-5.095167
43,7,2,0,233,-,-5.293891
43,7,3,0,233,-,-5.503409
43,7,4,0,233,-,-5.692809
43,7,5,0,233,-,-5.886218
43,7,6,0,233,-,-6.068077
43,7,7,0,233,-,-6.280536
43,7,8,0,233,-,-6.462787
43,7,9,0,233,-,-6.664946
43,7,10,0,129,-,-10.693054
43,7,11,0,72,-,-13.685361
43,7,12,0,111,-,-19.253657
43,7,13,0,111,-,-19.771706
43,7,14,0,111,-,-20.303109
43,7,15,0,265,-,-27.379814
43,7,16,0,265,-,-27.500155
43,7,17,0,265,-,-27.666733
43,7,18,0,265,-,-27.780598
43,7,19,0,109,-,-32.594292
43,7,20,0,109,-,-32.900445
43,7,21,0,109,-,-33.187041
43,7,22,0,113,-,-39.848882
43,7,23,0,113,-,-40.899677
43,7,24,0,73,-,-44.317834
43,7,25,0,73,-,-44.673323
43,7,26,0,55,-,-49.563717
43,7,27,0,55,-,-50.623475
43,7,28,0,96,-,-53.925719
43,7,29,0,96,-,-55.355195
43,8,0,0,48,-,-4.941086
43,8,1,0,48,-,-5.276996
43,8,2,0,48,-,-5.645587
43,8,3,0,155,-,-10.549955
43,8,4,0,134,-,-16.979618
43,8,5,0,236,-,-22.979325
43,8,6,0,236,-,-23.312455
43,8,7,0,236,-,-23.629198
43,8,8,0,41,-,-27.790037
43,8,9,0,41,-,-27.943699
43,8,10,0,41,-,-28.089100
43,8,11,0,41,-,-28.245785
43,8,12,0,41,-,-28.394558
43,8,13,0,41,-,-28.546308
43,8,14,0,41,-,-28.695739
43,8,15,0,41,-,-28.843964
43,8,16,0,41,-,-28.988347
43,8,17,0,41,-,-29.135054
43,8,18,0,41,-,-29.280870
43,8,19,0,41,-,-29.438786
43,8,20,0,41,-,-29.597361
43,8,21,0,41,-,-29.737348
43,8,22,0,336,-,-37.116764
43,8,23,0,336,-,-38.038804
43,8,24,0,235,-,-41.396744
43,8,25,0,235,-,-41.795229
43,8,26,0,235,-,-42.189524
43,8,27,0,233,-,-45.719234
43,8,28,0,233,-,-45.903304
43,8,29,0,233,-,-46.095348
43,9,0,0,115,-,-5.575717
43,9,1,0,147,-,-8.525744
43,9,2,0,128,-,-11.364498
43,9,3,0,265,-,-18.307691
43,9,4,0,109,-,-22.221323
43,9,5,0,109,-,-22.527138
43,9,6,0,109,-,-22.825166
43,9,7,0,109,-,-23.122293
43,9,8,0,109,-,-23.414817
43,9,9,0,86,-,-27.943827
43,9,10,0,86,-,-28.417165
43,9,11,0,86,-,-28.889517
43,9,12,0,86,-,-29.352531
43,9,13,0,65,-,-32.697858
43,9,14,0,65,-,-33.149712
43,9,15,0,65,-,-33.573865
43,9,16,0,65,-,-34.031264
43,9,17,0,21,-,-37.943297
43,9,18,0,21,-,-39.039924
43,9,19,0,44,-,-42.564697
43,9,20,0,44,-,-42.939835
43,9,21,0,65,-,-46.926175
43,9,22,0,65,-,-47.365985
43,9,23,0,61,-,-50.915760
43,9,24,0,61,-,-51.694061
43,9,25,0,63,-,-54.752254
43,9,26,0,88,-,-58.850802
43,9,27,0,88,-,-59.119196
43,9,28,0,88,-,-59.394634
43,9,29,0,109,-,-63.664014
44,0,0,0,310,-,-4.237346
44,0,1,0,310,-,-4.793636
44,0,2,0,231,-,-8.240996
44,0,3,0,231,-,-8.956765
44,0,4,0,250,-,-12.718669
44,0,5,0,250,-,-13.206263
44,0,6,0,250,-,-13.711935
44,0,7,0,195,-,-16.680116
44,0,8,0,195,-,-17.223826
44,0,9,0,195,-,-17.907612
44,0,10,0,195,-,-18.584336
44,0,11,0,195,-,-19.237187
44,0,12,0,195,-,-19.848985
44,0,13,0,195,-,-20.443852
44,0,14,0,195,-,-21.133751
44,0,15,0,266,-,-26.058230
44,0,16,0,266,-,-26.256816
44,0,17,0,266,-,-26.431041
44,0,18,0,266,-,-26.652302
44,0,19,0,266,-,-26.846170
44,0,20,0,266,-,-27.053200
44,0,21,0,231,-,-31.747445
44,0,22,0,310,-,-35.587366
44,0,23,0,310,-,-36.201407
44,0,24,0,364,-,-42.230240
44,0,25,0,364,-,-42.608353
44,0,26,0,364,-,-42.980567
44,0,27,0,364,-,-43.368184
44,0,28,0,364,-,-43.751055
44,0,29,0,364,-,-44.081494
44,1,0,0,208,-,-5.532530
44,1,1,0,208,-,-5.792760
44,1,2,0,208,-,-6.023082
44,1,3,0,195,-,-9.769892
44,1,4,0,196,-,-14.028640
44,1,5,0,196,-,-14.860643
44,1,6,0,196,-,-15.678222
44,1,7,0,231,-,-18.604793
44,1,8,0,289,-,-21.927652
44,1,9,0,308,-,-26.779896
44,1,10,0,308,-,-27.307981
44,1,11,0,308,-,-27.813798
44,1,12,0,308,-,-28.332210
44,1,13,0,308,-,-28.845495
44,1,14,0,310,-,-32.932412
44,1,15,0,210,-,-36.570090
44,1,16,0,210,-,-36.987995
44,1,17,0,210,-,-37.442866
44,1,18,0,210,-,-37.910460
44,1,19,0,209,-,-42.320087
44,1,20,0,209,-,-43.010588
44,1,21,0,212,-,-45.956924
44,1,22,0,212,-,-46.599169
44,1,23,0,195,-,-49.220816
44,1,24,0,289,-,-52.475350
44,1,25,0,289,-,-52.856636
44,1,26,0,289,-,-53.236267
44,1,27,0,289,-,-53.605539
44,1,28,0,307,-,-58.712261
44,1,29,0,205,-,-63.529847
44,2,0,0,249,-,-7.014695
44,2,1,0,249,-,-7.035051
44,2,2,0,249,-,-7.057050
44,2,3,0,249,-,-7.077651
44,2,4,0,249,-,-7.103893
44,2,5,0,249,-,-7.128375
44,2,6,0,249,-,-7.153455
44,2,7,0,249,-,-7.178334
44,2,8,0,249,-,-7.198068
44,2,9,0,249,-,-7.223004
44,2,10,0,249,-,-7.249121
44,2,11,0,249,-,-7.273635
44,2,12,0,249,-,-7.296595
44,2,13,0,249,-,-7.319119
44,2,14,0,249,-,-7.345303
44,2,15,0,249,-,-7.364217
44,2,16,0,249,-,-7.389616
44,2,17,0,249,-,-7.414007
44,2,18,0,249,-,-7.438499
44,2,19,0,249,-,-7.463721
44,2,20,0,249,-,-7.488529
44,2,21,0,249,-,-7.513079
44,2,22,0,249,-,-7.537500
44,2,23,0,249,-,-7.563187
44,2,24,0,249,-,-7.586609
44,2,25,0,249,-,-7.608799
44,2,26,0,249,-,-7.628959
44,2,27,0,249,-,-7.654296
44,2,28,0,249,-,-7.677419
44,2,29,0,249,-,-7.704831
44,3,0,0,105,-,-3.551467
44,3,1,0,105,-,-3.583688
44,3,2,0,105,-,-3.619916
44,3,3,0,105,-,-3.655907
44,3,4,0,105,-,-3.695985
44,3,5,0,105,-,-3.731150
44,3,6,0,105,-,-3.766626
44,3,7,0,105,-,-3.804918
44,3,8,0,105,-,-3.842508
44,3,9,0,105,-,-3.881196
44,3,10,0,105,-,-3.917060
44,3,11,0,105,-,-3.954762
44,3,12,0,105,-,-3.991465
44,3,13,0,105,-,-4.027873
44,3,14,0,105,-,-4.068465
44,3,15,0,105,-,-4.107842
44,3,16,0,105,-,-4.147319
44,3,17,0,105,-,-4.186845
44,3,18,0,105,-,-4.223064
44,3,19,0,105,-,-4.264545
44,3,20,0,105,-,-4.303179
44,3,21,0,105,-,-4.338471
44,3,22,0,105,-,-4.371232
44,3,23,0,105,-,-4.408679
44,3,24,0,105,-,-4.443748
44,3,25,0,105,-,-4.476798
44,3,26,0,105,-,-4.514428
44,3,27,0,105,-,-4.550519
44,3,28,0,105,-,-4.585797
44,3,29,0,105,-,-4.618603
44,4,0,0,211,-,-4.555695
